seed	n_atoms	n_heavy_atoms	n_confs	smiles	mapped_smiles
104027085	33	18	50	C=CC(=O)N1C(=O)C=CC12CCCC21OCCO1	[H:22][C:9]1=[C:10]([C:18]2([C:16]([C:14]([C:15]([C:17]23[O:3][C:12]([C:13]([O:4]3)([H:26])[H:27])([H:24])[H:25])([H:30])[H:31])([H:28])[H:29])([H:32])[H:33])[N:11]([C:6]1=[O:2])[C:5](=[O:1])[C:8](=[C:7]([H:19])[H:20])[H:21])[H:23]
103931353	30	15	50	C#CCCCC[n+]1ccc(CN=O)cc1	[H:16][C:2]#[C:3][C:12]([H:23])([H:24])[C:14]([H:27])([H:28])[C:15]([H:29])([H:30])[C:13]([H:25])([H:26])[n+:10]1[c:8]([c:5]([c:7]([c:6]([c:9]1[H:20])[H:18])[C:11]([H:21])([H:22])[N:4]=[O:1])[H:17])[H:19]
443551428	44	24	50	CCn1cc2c(n1)CN(C1CCOCC1)c1[nH]ccc3nnc-2c1-3	[H:25][C:8]1=[C:11]([N:14]([C:13]2=[C:10]3[C:5]1=[N:1][N:2]=[C:6]3[C:9]4=[C:12]([N:15]([N:3]=[C:7]4[C:17]([N:16]2[C:24]5([C:22]([C:19]([O:4][C:20]([C:23]5([H:42])[H:43])([H:36])[H:37])([H:34])[H:35])([H:40])[H:41])[H:44])([H:29])[H:30])[C:21]([H:38])([H:39])[C:18]([H:31])([H:32])[H:33])[H:27])[H:28])[H:26]
404858718	35	28	50	CCOC(=O)C1=NNc2nnnn2C1(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	[H:31][C:22]([H:32])([H:33])[C:24]([H:34])([H:35])[O:15][C:17](=[O:1])[C:19]1=[N:14][N:20]([C:18]2=[N:13][N:11]=[N:12][N:21]2[C:25]1([C:27]([C:28]([C:26]([C:23]([F:2])([F:3])[F:4])([F:5])[F:6])([F:9])[F:10])([F:7])[F:8])[O:16][H:29])[H:30]
135229583	46	30	50	COC(=O)C1C(CSc2nnc(C)s2)=CS[C@@H]2[C@H](NC(=O)Cn3cnnn3)C(=O)N12	[H:32][C:19]1=[C:20]([C:28]([N:22]2[C:15](=[O:3])[C@@:30]([C@:29]2([S:12]1)[H:45])([H:46])[N:23]([H:33])[C:13](=[O:1])[C:27]([H:42])([H:43])[N:21]3[C:17](=[N:7][N:4]=[N:5]3)[H:31])([H:44])[C:14](=[O:2])[O:9][C:24]([H:34])([H:35])[H:36])[C:26]([H:40])([H:41])[S:11][C:16]4=[N:6][N:8]=[C:18]([S:10]4)[C:25]([H:37])([H:38])[H:39]
164036633	41	26	49	O=[N+]([O-])c1c(Nc2ccccc2[O-])cc(N2CCOCC2)c2[nH+]onc12	[H:28][c:8]1[c:7]([c:9]([c:12]([c:13]([c:10]1[H:30])[N:19]([H:32])[c:14]2[c:11]([c:16]([c:18]3=[N+:22]([O:5][N:4]=[c:17]3[c:15]2[N+:21](=[O:1])[O-:3])[H:33])[N:20]4[C:25]([C:23]([O:6][C:24]([C:26]4([H:40])[H:41])([H:36])[H:37])([H:34])[H:35])([H:38])[H:39])[H:31])[O-:2])[H:29])[H:27]
136360040	50	28	48	CNC1=Nc2cc(-c3cccc(CCNS(N)(=O)=O)c3)sc2N2C(C)C=NC12	[H:31][c:12]1[c:13]([c:16]([c:15]([c:17]([c:14]1[H:33])[C:25]([H:46])([H:47])[C:26]([H:48])([H:49])[N:21]([H:38])[S:28](=[O:1])(=[O:2])[N:20]([H:36])[H:37])[H:34])[C:10]2=[C:8]([C:9]3=[C:11]([S:5]2)[N:19]4[C:27]([C:7](=[N:4][C:23]4([C:6](=[N:3]3)[N:18]([H:35])[C:22]([H:39])([H:40])[H:41])[H:42])[H:29])([H:50])[C:24]([H:43])([H:44])[H:45])[H:30])[H:32]
401960223	31	21	50	CSc1nn2cc(-c3cc4cc(Cl)c(C)cc4o3)nc2s1	[H:24][c:13]1[c:17]2[c:16]([c:14]([c:18]([c:15]1[Cl:1])[C:21]([H:29])([H:30])[H:31])[H:25])[O:4][C:10](=[C:11]2[H:22])[C:9]3=[C:12]([N:19]4[C:8](=[N:3]3)[S:5][C:7](=[N:2]4)[S:6][C:20]([H:26])([H:27])[H:28])[H:23]
252664471	36	19	50	COCC1CCN(Cc2nc(-c3cccs3)no2)C1	[H:21][C:9]1=[C:8]([S:5][C:11](=[C:10]1[H:22])[C:6]2=[N:1][O:3][C:7](=[N:2]2)[C:14]([H:26])([H:27])[N:12]3[C:16]([C:18]([C:19]([C:17]3([H:32])[H:33])([H:36])[C:15]([H:28])([H:29])[O:4][C:13]([H:23])([H:24])[H:25])([H:34])[H:35])([H:30])[H:31])[H:20]
252630945	31	20	50	O=NC1=C(/N=N/c2ccccc2)C2=NON(O)C2CC1	[H:22][c:11]1[c:12]([c:14]([c:16]([c:15]([c:13]1[H:24])[H:26])/[N:5]=[N:4]/[C:9]2=[C:10]([C:18]([C:20]([C:19]3([C:8]2=[N:3][O:7][N:17]3[O:6][H:21])[H:29])([H:30])[H:31])([H:27])[H:28])[N:2]=[O:1])[H:25])[H:23]
135251716	39	25	50	O=C1CC2=C3C(=C4NC=CN4C4=C5N=CN=C5C=CC34C1)C(=O)CC2	[H:27][C:9]1=[C:16]([C:25]23[C:17]4=[C:15]([C:21]([C:6](=[O:2])[C:24]2([H:38])[H:39])([H:32])[H:33])[C:23]([C:22]([C:5](=[O:1])[C:11]4=[C:14]5[N:19]([C:12](=[C:13]([N:20]5[C:18]3=[C:10]6[C:8]1=[N:4][C:7](=[N:3]6)[H:26])[H:29])[H:28])[H:31])([H:34])[H:35])([H:36])[H:37])[H:30]
135246792	40	22	50	CC1Cn2c(=S)[nH]c3cc([N+](=O)[O-])cc(c32)CN1CC1CC1	[H:24][c:6]1[c:10]2[c:8]3[c:7]([c:5]([c:9]1[N+:14](=[O:1])[O-:2])[H:23])[N:11]([C:4](=[S:3])[N:12]3[C:17]([C:21]([N:13]([C:15]2([H:26])[H:27])[C:18]([H:33])([H:34])[C:22]4([C:19]([C:20]4([H:37])[H:38])([H:35])[H:36])[H:40])([H:39])[C:16]([H:28])([H:29])[H:30])([H:31])[H:32])[H:25]
135054787	22	15	50	CSc1nc(N)c2c(n1)=NC=NS=2(=O)O	[H:17][C:8]1=[N:2][S:15](=[c:12]2[c:11](=[N:3]1)[n:5][c:9]([n:4][c:10]2[N:13]([H:18])[H:19])[S:7][C:14]([H:20])([H:21])[H:22])(=[O:1])[O:6][H:16]
439659616	42	29	50	O=S(=O)(c1ccc(OC2=CC=CN3CC=NC23)c2c1C(O)C(F)(F)C2)C(F)(F)F	[H:35][c:16]1[c:17]([c:21]([c:20]2[c:19]([c:18]1[O:9][C:15]3=[C:13]([C:12](=[C:14]([N:22]4[C:24]3([N:8]=[C:11]([C:23]4([H:37])[H:38])[H:31])[H:39])[H:34])[H:32])[H:33])[C:25]([C:27]([C:26]2([H:42])[O:10][H:30])([F:3])[F:4])([H:40])[H:41])[S:29](=[O:1])(=[O:2])[C:28]([F:5])([F:6])[F:7])[H:36]
405266941	40	24	50	CS(=O)(=O)c1cccc(-n2cc(Cn3ccnc3CCF)nn2)c1	[H:28][c:12]1[c:13]([c:16]([c:15]([c:17]([c:14]1[H:30])[S:24](=[O:1])(=[O:2])[C:23]([H:38])([H:39])[H:40])[H:31])[N:18]2[C:9](=[C:11]([N:4]=[N:5]2)[C:20]([H:32])([H:33])[N:19]3[C:10](=[C:8]([N:6]=[C:7]3[C:22]([H:36])([H:37])[C:21]([H:34])([H:35])[F:3])[H:25])[H:27])[H:26])[H:29]
384225157	49	25	50	CNCc1cc(OCc2cccc(Cl)c2)n(CC2OC3CCC2C3)n1	[H:27][c:8]1[c:10]([c:13]([c:11]([c:12]([c:9]1[H:28])[Cl:1])[H:30])[C:16]([H:32])([H:33])[O:3][C:7]2=[C:6]([C:5](=[N:2][N:15]2[C:19]([H:39])([H:40])[C:24]3([C:25]4([C:21]([C:20]([C:23]([C:22]4([H:45])[H:46])([O:4]3)[H:47])([H:41])[H:42])([H:43])[H:44])[H:49])[H:48])[C:18]([H:37])([H:38])[N:14]([H:31])[C:17]([H:34])([H:35])[H:36])[H:26])[H:29]
381617486	33	21	50	[C-]#[N+]c1cnc2nc(N3CCNCC3)c3nncn3c2c1	[H:24][c:12]1[c:13]([c:10]([n:5][c:11]2[c:14]1[N:15]3[C:7](=[N:2][N:3]=[C:8]3[C:9](=[N:4]2)[N:17]4[C:20]([C:18]([N:16]([C:19]([C:21]4([H:32])[H:33])([H:28])[H:29])[H:25])([H:26])[H:27])([H:30])[H:31])[H:22])[H:23])[N+:6]#[C-:1]
242052987	39	24	50	CN1CCc2c(sc3c2C2=N/C(=C4/C=CC=CC4=O)NN2C=N3)C1	[H:28][C:11]1=[C:13](/[C:16](=[C:17]\2/[N:3]=[C:7]3[C:12]4=[C:8]([N:2]=[C:6]([N:18]3[N:19]2[H:30])[H:25])[S:4][C:14]5=[C:15]4[C:23]([C:24]([N:20]([C:22]5([H:34])[H:35])[C:21]([H:31])([H:32])[H:33])([H:38])[H:39])([H:36])[H:37])/[C:5](=[O:1])[C:9](=[C:10]1[H:27])[H:26])[H:29]
135267755	31	21	50	NC1NC(=O)N([C@@H]2OC3=C(OP(=O)([O-])OC3)[C@H]2O)C=C1F	[H:23][C:10]1=[C:12]([C:18]([N:15]([C:9](=[O:1])[N:16]1[C@:20]2([C@:19]([C:13]3=[C:11]([O:6]2)[C:17]([O:8][P:21](=[O:2])([O:7]3)[O-:3])([H:27])[H:28])([H:30])[O:5][H:22])[H:31])[H:26])([H:29])[N:14]([H:24])[H:25])[F:4]
135242093	33	18	50	CN(C)C1CS(=O)(=O)OC2=C1CCc1sccc12	[H:20][C:6]1=[C:5]([S:4][C:9]2=[C:8]1[C:7]3=[C:10]([C:15]([C:14]2([H:27])[H:28])([H:29])[H:30])[C:16]([C:17]([S:18](=[O:1])(=[O:2])[O:3]3)([H:32])[H:33])([H:31])[N:11]([C:12]([H:21])([H:22])[H:23])[C:13]([H:24])([H:25])[H:26])[H:19]
103957302	45	26	50	CCc1cccc(N(C)/C(N)=N/c2cc(SC)cc(C(F)(F)F)c2Br)c1	[H:27][c:8]1[c:12]([c:19]([c:13]([c:17]([c:10]1[H:29])[N:21](/[C:7](=[N:5]/[c:15]2[c:9]([c:16]([c:11]([c:18]([c:14]2[Br:4])[C:23]([F:1])([F:2])[F:3])[H:30])[S:6][C:22]([H:35])([H:36])[H:37])[H:28])/[N:20]([H:33])[H:34])[C:24]([H:38])([H:39])[H:40])[H:32])[C:26]([H:44])([H:45])[C:25]([H:41])([H:42])[H:43])[H:31]
384224383	44	23	50	C=CS(=O)(=O)N[C@H]1CC[C@@H](NC(=O)c2cc(C3CC3)on2)CC1	[H:26][C:9]1=[C:10]([O:5][N:4]=[C:7]1[C:6](=[O:1])[N:12]([H:28])[C:21]2([C:16]([C:18]([C:22]([C:19]([C:17]2([H:36])[H:37])([H:40])[H:41])([H:44])[N:13]([H:29])[S:23](=[O:2])(=[O:3])[C:11](=[C:8]([H:24])[H:25])[H:27])([H:38])[H:39])([H:34])[H:35])[H:43])[C:20]3([C:14]([C:15]3([H:32])[H:33])([H:30])[H:31])[H:42]
252646011	38	19	50	CC(C)(C)C(=O)C1=NON(O)/C1=C(/N=O)C(C)(C)C	[H:30][C:15]([H:31])([H:32])[C:19](/[C:10](=[C:9]\1/[C:8](=[N:4][O:6][N:11]1[O:5][H:20])[C:7](=[O:2])[C:18]([C:12]([H:21])([H:22])[H:23])([C:13]([H:24])([H:25])[H:26])[C:14]([H:27])([H:28])[H:29])/[N:3]=[O:1])([C:16]([H:33])([H:34])[H:35])[C:17]([H:36])([H:37])[H:38]
252617831	26	17	50	Nc1nnnn1/N=C/C(Br)=C/c1ccccc1	[H:20][c:10]1[c:11]([c:13]([c:15]([c:14]([c:12]1[H:22])[H:24])/[C:8](=[C:7](/[C:9](=[N:5]/[N:17]2[C:6](=[N:4][N:2]=[N:3]2)[N:16]([H:25])[H:26])/[H:19])\[Br:1])/[H:18])[H:23])[H:21]
135248455	49	21	50	CC/C=C/C(S)(NCCCC)N1CCN(S)C(C(N)=S)C1	[H:25]/[C:6](=[C:5](/[H:24])\[C:11]([N:8]1[C:15]([C:16]([N:10]([C:19]([C:17]1([H:41])[H:42])([H:45])[C:4](=[S:1])[N:7]([H:26])[H:27])[S:2][H:22])([H:39])[H:40])([H:37])[H:38])([N:9]([H:28])[C:18]([H:43])([H:44])[C:21]([H:48])([H:49])[C:20]([H:46])([H:47])[C:13]([H:32])([H:33])[H:34])[S:3][H:23])/[C:14]([H:35])([H:36])[C:12]([H:29])([H:30])[H:31]
135240321	27	17	50	NC(=O)C1=Cc2cccn2-c2ccccc2S1	[H:23][c:11]1[c:10]([c:12]([c:14]2[c:15]([c:13]1[H:25])[N:17]3[C:8](=[C:5]([C:6](=[C:9]3[C:4](=[C:7]([S:2]2)[C:3](=[O:1])[N:16]([H:26])[H:27])[H:18])[H:20])[H:19])[H:21])[H:24])[H:22]
135231656	19	15	50	O=[N+]([O-])C1=CC([N+](=O)[O-])C=C2C=NN=C21	[H:17][C:11]1=[C:9]2[C:7](=[N:5][N:6]=[C:8]2[C:10](=[C:12]([C:15]1([H:19])[N+:14](=[O:2])[O-:4])[H:18])[N+:13](=[O:1])[O-:3])[H:16]
135084738	38	17	49	C/C=C(/C)C(=O)O[C@H]1CN2CCC[C@H]2[C@H]1CO	[H:19]/[C:5](=[C:6](/[C:4](=[O:1])[O:3][C@@:17]1([C@:16]([C@@:15]2([C:12]([C:11]([C:10]([N:7]2[C:14]1([H:34])[H:35])([H:26])[H:27])([H:28])[H:29])([H:30])[H:31])[H:36])([H:37])[C:13]([H:32])([H:33])[O:2][H:18])[H:38])\[C:9]([H:23])([H:24])[H:25])/[C:8]([H:20])([H:21])[H:22]
135002097	48	23	50	CCc1cc2c(C(C)=O)ccc(OCC(O)CNC(C)C)c2o1	[H:27][c:9]1[c:8]([c:10]([c:11]2[c:13]([c:12]1[C:5](=[O:1])[C:15]([H:29])([H:30])[H:31])[C:6](=[C:7]([O:2]2)[C:20]([H:43])([H:44])[C:16]([H:32])([H:33])[H:34])[H:25])[O:3][C:19]([H:41])([H:42])[C:22]([H:47])([C:21]([H:45])([H:46])[N:14]([H:28])[C:23]([H:48])([C:17]([H:35])([H:36])[H:37])[C:18]([H:38])([H:39])[H:40])[O:4][H:24])[H:26]
135159295	23	15	50	Cc1c/c(=N\O)c2c(O)ccoc-2[n+]1[O-]	[H:19][C:7]1=[C:6]([O:5][C:12]2=[N+:14]([C:11](=[C:9](/[C:13](=[N:2]\[O:3][H:16])/[C:10]2=[C:8]1[O:4][H:17])[H:20])[C:15]([H:21])([H:22])[H:23])[O-:1])[H:18]
103934044	27	13	50	CCOc1noc2c1C[S+](C)CC2	[H:17][C:9]1([C:5]2=[C:6]([C:12]([C:13]([S+:7]1[C:8]([H:14])([H:15])[H:16])([H:26])[H:27])([H:24])[H:25])[O:2][N:1]=[C:4]2[O:3][C:11]([H:22])([H:23])[C:10]([H:19])([H:20])[H:21])[H:18]
329586752	36	18	50	COC1CCC(CCC2=CC(=O)C(=O)N=N2)CC1	[H:19][C:8]1=[C:9]([N:4]=[N:3][C:6](=[O:1])[C:7]1=[O:2])[C:11]([H:23])([H:24])[C:14]([H:29])([H:30])[C:18]2([C:15]([C:12]([C:17]([C:13]([C:16]2([H:33])[H:34])([H:27])[H:28])([H:35])[O:5][C:10]([H:20])([H:21])[H:22])([H:25])[H:26])([H:31])[H:32])[H:36]
135351669	38	22	50	O=C(CCCCl)/N=c1\sn(C(=O)CCCCl)c2ccccc12	[H:23][c:10]1[c:11]([c:13]([c:15]2[c:14]([c:12]1[H:25])/[C:9](=[N:5]/[C:7](=[O:1])[C:19]([H:31])([H:32])[C:21]([H:35])([H:36])[C:17]([H:27])([H:28])[Cl:3])/[S:6][N:16]2[C:8](=[O:2])[C:20]([H:33])([H:34])[C:22]([H:37])([H:38])[C:18]([H:29])([H:30])[Cl:4])[H:26])[H:24]
135121766	40	20	50	C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1	[H:33][C:15]1([c:9]2[c:10]([c:8]([c:6]([c:5]([c:7]2[Cl:3])[Cl:1])[Cl:2])[Cl:4])[C:16]([N+:20]1([C:14]([H:30])([H:31])[H:32])[C:18]([H:39])([H:40])[C:17]([H:37])([H:38])[N+:19]([C:11]([H:21])([H:22])[H:23])([C:12]([H:24])([H:25])[H:26])[C:13]([H:27])([H:28])[H:29])([H:35])[H:36])[H:34]
252662136	46	22	50	CNP(=O)(Oc1ccccc1)OC12CC3CC(CC(C3)C1)C2	[H:23][c:4]1[c:5]([c:7]([c:9]([c:8]([c:6]1[H:25])[H:27])[O:2][P:22](=[O:1])([N:10]([H:28])[C:11]([H:29])([H:30])[H:31])[O:3][C:21]23[C:15]([C:18]4([C:12]([C:19]([C:16]2([H:40])[H:41])([C:14]([C:20]([C:13]4([H:34])[H:35])([C:17]3([H:42])[H:43])[H:46])([H:36])[H:37])[H:45])([H:32])[H:33])[H:44])([H:38])[H:39])[H:26])[H:24]
135181984	49	27	50	CC1(C)OC2OC([C@@H](COS(C)(=O)=O)OS(C)(=O)=O)[C@H](OS(C)(=O)=O)C2O1	[H:48][C@:23]1([C:17]2([C:15]([O:9][C:19]1([H:38])[C@@:24]([H:49])([C:18]([H:36])([H:37])[O:10][S:25](=[O:1])(=[O:2])[C:20]([H:39])([H:40])[H:41])[O:12][S:27](=[O:5])(=[O:6])[C:22]([H:45])([H:46])[H:47])([O:7][C:16]([O:8]2)([C:13]([H:28])([H:29])[H:30])[C:14]([H:31])([H:32])[H:33])[H:34])[H:35])[O:11][S:26](=[O:3])(=[O:4])[C:21]([H:42])([H:43])[H:44]
104064523	21	14	50	O=c1c2[nH]nnc2nc2n1CCCS2	[H:20][C:14]1([C:13]([N:11]2[C:6](=[O:1])[C:9]3=[C:8]([N:4]=[C:7]2[S:5][C:12]1([H:16])[H:17])[N:2]=[N:3][N:10]3[H:15])([H:18])[H:19])[H:21]
103982955	36	17	50	CC(C)c1nc(Cc2c[nH]cn2)c(C(C)C)o1	[H:19][C:6]1=[C:7]([N:1]=[C:4]([N:10]1[H:20])[H:18])[C:11]([H:21])([H:22])[C:8]2=[C:9]([O:3][C:5](=[N:2]2)[C:16]([H:35])([C:12]([H:23])([H:24])[H:25])[C:13]([H:26])([H:27])[H:28])[C:17]([H:36])([C:14]([H:29])([H:30])[H:31])[C:15]([H:32])([H:33])[H:34]
406589386	26	16	50	CC(C)(OSC(F)(F)F)c1ccccc1I	[H:18][c:8]1[c:7]([c:9]([c:11]([c:12]([c:10]1[H:20])[C:16]([C:14]([H:21])([H:22])[H:23])([C:15]([H:24])([H:25])[H:26])[O:5][S:6][C:13]([F:1])([F:2])[F:3])[I:4])[H:19])[H:17]
440710870	44	25	50	COc1cc2nc(C(N)CC(C)C)nc(C#N)c2cc1-c1cnco1	[H:29][c:16]1[c:18]2[c:15]([n:4][c:11]([n:5][c:17]2[c:14]([c:12]([c:13]1[C:10]3=[C:9]([N:3]=[C:8]([O:6]3)[H:26])[H:27])[O:7][C:20]([H:32])([H:33])[H:34])[H:28])[C:23]([H:41])([C:24]([H:42])([H:43])[C:25]([H:44])([C:21]([H:35])([H:36])[H:37])[C:22]([H:38])([H:39])[H:40])[N:19]([H:30])[H:31])[C:2]#[N:1]
438643455	49	28	50	COCC(C)Oc1nc(Nc2cc(C)ns2)nc2ccn(-c3cnn(C)c3)c12	[H:31][C:11]1=[C:13]([N:21]([c:19]2[c:18]1[n:4][c:16]([n:3][c:17]2[O:6][C:28]([H:49])([C:26]([H:44])([H:45])[H:46])[C:27]([H:47])([H:48])[O:5][C:23]([H:35])([H:36])[H:37])[N:20]([H:34])[C:12]3=[C:10]([C:9](=[N:2][S:7]3)[C:24]([H:38])([H:39])[H:40])[H:30])[C:14]4=[C:15]([N:22]([N:1]=[C:8]4[H:29])[C:25]([H:41])([H:42])[H:43])[H:33])[H:32]
441293086	49	34	50	N#Cc1nnc(S[C@H]2OC(CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)C2O)cc1O	[H:41][c:21]1[c:27]([c:22]([c:24]([c:25]([c:23]1[F:2])[F:4])[F:3])[H:42])[C:16]2=[C:17]([N:28]([N:7]=[N:6]2)[C@:32]3([C@@:34]([C:31]([O:13][C@:33]([C:30]3([H:45])[O:12][H:37])([H:48])[S:15][c:19]4[c:20]([c:26]([c:18]([n:8][n:9]4)[C:5]#[N:1])[O:10][H:35])[H:40])([H:46])[C:29]([H:43])([H:44])[O:11][H:36])([H:49])[O:14][H:38])[H:47])[H:39]
378169478	34	15	50	CCCC#C[C@@H]1[C@@H](O)[C@H](O)CNC12CC2	[H:32][C@:13]1([C@@:15]([C@:14]([C:12]([N:5]([C:11]12[C:9]([C:10]2([H:28])[H:29])([H:26])[H:27])[H:18])([H:30])[H:31])([H:33])[O:3][H:16])([H:34])[O:4][H:17])[C:2]#[C:1][C:7]([H:22])([H:23])[C:8]([H:24])([H:25])[C:6]([H:19])([H:20])[H:21]
378161260	38	25	50	C#CCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)nccc21	[H:26][C:2]#[C:3][C:24]([H:35])([H:36])[C:25]([H:37])([H:38])[N:22]1[c:20]2[c:14]([c:10]([n:5][c:11]([c:16]2[N:4]=[C:9]1[S:8][c:19]3[c:13]([c:18]4[c:17]([c:12]([c:15]3[I:1])[H:28])[O:6][C:23]([O:7]4)([H:33])[H:34])[H:29])[N:21]([H:31])[H:32])[H:27])[H:30]
135229119	48	26	50	CC1CC2OC(=O)C3=CCCC(C14CC(c1ccoc1)OC4=O)C32CO	[H:30][C:11]1=[C:9]([O:3][C:10](=[C:13]1[C:18]2([C:21]([C:26]3([C:8](=[O:2])[O:5]2)[C:24]4([C:20]([C:17]([C:12](=[C:14]5[C:25]4([C:22]([C:19]([C:23]3([H:47])[C:15]([H:32])([H:33])[H:34])([H:40])[H:41])([O:6][C:7]5=[O:1])[H:46])[C:16]([H:35])([H:36])[O:4][H:27])[H:31])([H:37])[H:38])([H:42])[H:43])[H:48])([H:44])[H:45])[H:39])[H:29])[H:28]
135203942	24	13	50	C=C1C(C)=NN=C(NC(N)=O)N1C	[H:14][C:7](=[C:8]1[C:6](=[N:3][N:2]=[C:5]([N:11]1[C:13]([H:22])([H:23])[H:24])[N:10]([H:18])[C:4](=[O:1])[N:9]([H:16])[H:17])[C:12]([H:19])([H:20])[H:21])[H:15]
104084801	22	16	50	NNC(=O)c1sc(Br)c(Br)c1OCC(=O)O	[H:21][C:16]([H:22])([C:9](=[O:2])[O:5][H:17])[O:6][C:12]1=[C:13]([S:7][C:10](=[C:11]1[Br:4])[Br:3])[C:8](=[O:1])[N:15]([H:20])[N:14]([H:18])[H:19]
104065266	25	13	50	C=C/C=C/C1(C)SC(=O)C(C)C1=O	[H:14][C:6](=[C:7]([H:16])/[C:8](=[C:9](\[H:18])/[C:13]1([C:5](=[O:2])[C:12]([C:4](=[O:1])[S:3]1)([H:25])[C:10]([H:19])([H:20])[H:21])[C:11]([H:22])([H:23])[H:24])/[H:17])[H:15]
11108551	24	12	50	CCn1c(=O)sn(C(C)C)c1=O	[H:13][C:8]([H:14])([H:15])[C:11]([H:22])([H:23])[N:6]1[C:5](=[O:2])[N:7]([S:3][C:4]1=[O:1])[C:12]([H:24])([C:9]([H:16])([H:17])[H:18])[C:10]([H:19])([H:20])[H:21]
8036801	33	22	50	O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O	[H:27][c:15]1[c:13]([c:16]([c:14]([c:17]\2[c:18]1[N:20]([C:6](=[O:2])/[C:12]2=[C:11](/[H:24])\[C:9]3=[C:10]4[C:7](=[C:8]([N:19]3[H:28])[H:23])[C:5](=[O:1])[O:4][C:21]([C:22]4([H:32])[H:33])([H:30])[H:31])[H:29])[H:26])[F:3])[H:25]
440708682	25	19	50	O=C1c2cnccc2-n2c1nc1ncccc1c2=O	[H:23][c:13]1[c:14]([c:16]2[c:12]([n:5][c:9]1[H:20])[N:3]=[C:8]3[C:6](=[O:1])[c:17]4[c:11]([n:4][c:10]([c:15]([c:18]4[N:19]3[C:7]2=[O:2])[H:25])[H:21])[H:22])[H:24]
252629017	44	26	50	C=c1cc2[nH]c(=O)c(=Cc3cc(C)n(-c4ccccc4)c3C)c(=N)n2o1	[H:33][c:16]1[c:17]([c:19]([c:21]([c:20]([c:18]1[H:35])[H:37])[N:24]2[C:14](=[C:9]([C:12](=[C:15]2[C:26]([H:42])([H:43])[H:44])[C:7](=[C:11]3[C:5](=[N:2][H:27])[N:23]4[C:13](=[C:8]([C:10](=[C:6]([H:28])[H:29])[O:3]4)[H:31])[N:22]([C:4]3=[O:1])[H:38])[H:30])[H:32])[C:25]([H:39])([H:40])[H:41])[H:36])[H:34]
135262693	46	24	50	CCOC(=O)C(C)O/N=C(/C)c1ccc2c(c1)N(CC)C(=O)CS2	[H:26][c:11]1[c:10]([c:13]2[c:15]([c:12]([c:14]1/[C:9](=[N:3]\[O:5][C:23]([H:44])([C:8](=[O:2])[O:4][C:22]([H:42])([H:43])[C:19]([H:33])([H:34])[H:35])[C:20]([H:36])([H:37])[H:38])/[C:18]([H:30])([H:31])[H:32])[H:27])[N:16]([C:7](=[O:1])[C:17]([S:6]2)([H:28])[H:29])[C:24]([H:45])([H:46])[C:21]([H:39])([H:40])[H:41])[H:25]
135240898	29	17	50	O=[N+]([O-])c1cnc(/C=[N+](\[O-])CCO)n1CCO	[H:20][C:8]1=[C:9]([N:11]([C:7](=[N:4]1)/[C:10](=[N+:13](/[C:17]([H:28])([H:29])[C:15]([H:24])([H:25])[O:6][H:19])\[O-:3])/[H:21])[C:16]([H:26])([H:27])[C:14]([H:22])([H:23])[O:5][H:18])[N+:12](=[O:1])[O-:2]
135171930	41	27	50	C[C@]1(O)[C@H](O)c2c(c3c(=O)c4cccc(O)c4c(=O)c=3c2=[N+]=[N-])[C@H](O)[C@H]1O	[H:33][c:17]1[c:19]([c:21]2[c:22]([c:20]([c:18]1[H:34])[O:5][H:28])[C:11](=[O:3])[C:13]3=[C:14]([C:10]2=[O:2])[C:15]4=[C:16]([C:12]3=[N+:4]=[N-:1])[C@@:26]([C@:25]([C@:27]([C@@:24]4([H:39])[O:6][H:29])([H:41])[O:9][H:32])([C:23]([H:36])([H:37])[H:38])[O:7][H:30])([H:40])[O:8][H:31])[H:35]
135014276	45	20	50	CCOCCc1c(C)noc1NC(=O)CN(CC)CC	[H:22][C:11]([H:23])([H:24])[C:6]1=[N:2][O:3][C:7](=[C:8]1[C:18]([H:40])([H:41])[C:17]([H:38])([H:39])[O:4][C:16]([H:36])([H:37])[C:13]([H:27])([H:28])[H:29])[N:9]([H:21])[C:5](=[O:1])[C:12]([H:25])([H:26])[N:10]([C:19]([H:42])([H:43])[C:14]([H:30])([H:31])[H:32])[C:20]([H:44])([H:45])[C:15]([H:33])([H:34])[H:35]
131348388	43	27	50	CC(Sc1ccc2c3c(cccc13)C1=NC(=O)C(C#N)=C12)C1(C)CSCO1	[H:28][c:12]1[c:16]([c:20]2[c:21]3[c:19]([c:15]([c:13]([c:17]2[S:7][C:26]([H:43])([C:27]4([C:25]([S:6][C:22]([O:5]4)([H:33])[H:34])([H:41])[H:42])[C:24]([H:38])([H:39])[H:40])[C:23]([H:35])([H:36])[H:37])[H:29])[H:31])[C:11]5=[C:10]([C:8](=[O:2])[N:4]=[C:9]5[c:18]3[c:14]1[H:30])[C:3]#[N:1])[H:32]
